,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1012,Trinity Bible College,1,197.0,Noncompetitive,,Not reported,,,20720.0,,,16320.0,,,4400.0,,,
1013,Trinity Christian College,1,1063.0,Moderately difficult,33.0,3.28,525.0,580.0,43325.0,,,30950.0,,,9950.0,78.0,23576.0,29978.0
1014,Trinity College,1,2289.0,Most difficult,33.0,Not reported,,,74260.0,,,56910.0,,,14750.0,100.0,50836.0,25958.0
1015,Trinity College of Florida,1,189.0,Noncompetitive,92.0,3.06,450.0,471.0,27165.0,,,16340.0,,,6975.0,76.0,15108.0,38898.0
1016,Trinity International University,1,968.0,Moderately difficult,63.0,3.26,,,,,,,,,,89.0,20998.0,23864.0
1017,Trinity University,1,2428.0,Very difficult,38.0,3.58,655.0,665.0,58840.0,,,42976.0,,,13464.0,98.0,41719.0,42036.0
1018,Trinity Washington University,1,1043.0,Moderately difficult,,Not reported,,,,,,,,,,70.0,15793.0,29875.0
1019,Tri-State Bible College,1,65.0,Not reported,,,,,,,,,,,,,,
1020,Troy University,0,14000.0,Minimally difficult,90.0,3.36,535.0,540.0,,20645.0,31060.0,,12460.0,22875.0,8185.0,,3067.0,28363.0
1021,Truman State University,0,5504.0,Moderately difficult,65.0,3.79,609.0,610.0,,,,,,,9012.0,86.0,13393.0,24938.0
1022,Tufts University,1,5541.0,Most difficult,15.0,Not reported,745.0,730.0,73500.0,,,56382.0,,,14560.0,100.0,49416.0,28014.0
1023,Tulane University,1,6773.0,Very difficult,17.0,3.56,720.0,700.0,74464.0,,,56800.0,,,16464.0,96.0,45672.0,41767.0
1024,Tusculum College,1,1488.0,Moderately difficult,89.0,Not reported,,,40780.0,,,24860.0,,,9190.0,83.0,20594.0,33916.0
1025,Tuskegee University,1,2485.0,Moderately difficult,53.0,3.10,,,,,,,,,,85.0,20500.0,26500.0
1026,Union University,1,1581.0,Moderately difficult,60.0,3.76,580.0,598.0,53440.0,,,32890.0,,,10200.0,77.0,31403.0,49824.0
1027,United States Air Force Academy,0,4237.0,Most difficult,15.0,3.87,,,,,,,,,,,,
1028,United States Coast Guard Academy,0,1045.0,Very difficult,15.0,3.81,641.5,620.0,,,,,,,,,,
1029,United States Merchant Marine Academy,0,954.0,Very difficult,22.0,3.60,,,,,,,,,,,,
1030,United States Military Academy,0,4491.0,Most difficult,10.0,Not reported,655.0,650.0,,,,,,,,,,
1031,United States Naval Academy,0,4525.0,Very difficult,9.0,Not reported,,,,,,,,,,,,
1032,United States Sports Academy,1,124.0,Not reported,,,,,,,,15972.0,,,,,,
1033,Unity College,1,704.0,Moderately difficult,89.0,3.30,,,39870.0,,,29160.0,,,10710.0,71.0,21099.0,
1034,University of Advancing Technology,1,1013.0,Not reported,,,,,,,,,,,,,9000.0,
1035,University of Akron,0,16871.0,Moderately difficult,93.0,3.50,560.0,575.0,,26086.0,34617.0,,10270.0,18801.0,12296.0,56.0,9343.0,32033.0
1036,University of Alabama at Birmingham,0,13134.0,Moderately difficult,92.0,3.66,,,,28478.0,42398.0,,10710.0,24630.0,11682.0,62.0,6910.0,31129.0
1037,University of Alaska Anchorage,0,16463.0,Noncompetitive,80.0,Not reported,,,,26580.0,42750.0,,7688.0,23858.0,12200.0,69.0,9685.0,27188.0
1038,University of Alaska Fairbanks,0,6718.0,Minimally difficult,77.0,3.28,575.0,579.0,,22380.0,38550.0,,8800.0,24970.0,8930.0,,,22155.0
1039,University of Alaska Southeast,0,3073.0,Noncompetitive,,2.94,,,,,,,,,,59.0,3205.0,25090.0
1040,University of Arkansas,0,23386.0,Moderately difficult,77.0,3.72,590.0,605.0,,25500.0,41538.0,,9130.0,25168.0,11020.0,55.0,9442.0,25778.0
1041,University of Arkansas at Little Rock,0,9384.0,Minimally difficult,59.0,3.21,,,,15330.0,27331.0,,9430.0,21431.0,5900.0,,13731.0,
1042,University of Arkansas at Monticello,0,3802.0,Noncompetitive,46.0,2.71,,,,,,,,,,,,
1043,University of Arkansas at Pine Bluff,0,2545.0,Moderately difficult,46.0,2.90,,,,19412.0,25742.0,,7408.0,13738.0,7672.0,65.0,7569.0,
1044,University of Arkansas for Medical Sciences,0,674.0,Not reported,,,,,,15707.0,23483.0,,8147.0,15923.0,,,,7000.0
1045,University of Baltimore,0,3526.0,Minimally difficult,60.0,2.89,,,,,,,,,,,,
1046,University of Bridgeport,1,3129.0,Moderately difficult,54.0,3.04,470.0,485.0,,,,32860.0,,,,63.0,30815.0,21200.0
1047,University of Central Arkansas,0,9425.0,Moderately difficult,91.0,3.48,540.0,530.0,,22562.0,29085.0,,8751.0,15274.0,6854.0,,,
1048,University of Central Florida,0,58913.0,Moderately difficult,43.0,4.01,620.0,630.0,,22155.0,38254.0,,6368.0,22467.0,9617.0,64.0,10706.0,22722.0
1049,University of Central Missouri,0,9801.0,Moderately difficult,84.0,3.35,,,,16439.0,23208.0,,7673.0,14442.0,8766.0,64.0,8853.0,27481.0
1050,University of Central Oklahoma,0,14337.0,Minimally difficult,81.0,3.41,,,,15537.0,26424.0,,7487.0,18374.0,8050.0,62.0,10459.0,26939.0
1051,University of Charleston,1,1831.0,Moderately difficult,64.0,3.35,,,44480.0,,,30900.0,,,9180.0,,,
1052,University of Chicago,1,6552.0,Most difficult,7.0,4.48,775.0,745.0,78555.0,,,57006.0,,,16350.0,100.0,57948.0,19817.0
1053,University of Cincinnati,0,26608.0,Moderately difficult,78.0,3.61,620.0,613.0,,27476.0,42810.0,,11000.0,26334.0,11340.0,44.0,8688.0,25877.0
1054,University of Colorado Boulder,0,29091.0,Moderately difficult,80.0,3.65,625.0,622.5,,31276.0,56030.0,,12532.0,37286.0,14418.0,80.0,15922.0,23207.0
1055,University of Colorado Colorado Springs,0,10808.0,Moderately difficult,93.0,3.37,565.0,575.0,,27563.0,41993.0,,10463.0,24893.0,10500.0,45.0,8555.0,25205.0
1056,University of Colorado Denver,0,16443.0,Moderately difficult,64.0,3.49,555.0,560.0,,31269.0,51879.0,,11395.0,32005.0,12620.0,48.0,10025.0,20975.0
1057,University of Connecticut,0,18395.0,Moderately difficult,50.0,Not reported,,,,32404.0,54772.0,,15730.0,38098.0,12874.0,60.0,15174.0,
1058,University of Dallas,1,1471.0,Moderately difficult,61.0,3.90,605.0,625.0,60572.0,,,43652.0,,,12760.0,83.0,33139.0,35993.0
1059,University of Dayton,1,8617.0,Moderately difficult,72.0,3.82,585.0,590.0,61900.0,,,44100.0,,,14050.0,82.0,30717.0,37533.0
1060,University of Delaware,0,18946.0,Moderately difficult,60.0,3.71,620.0,620.0,,29342.0,49972.0,,13680.0,34310.0,12862.0,,,34144.0
1061,University of Denver,1,5765.0,Moderately difficult,58.0,3.67,620.0,629.0,67656.0,,,50556.0,,,13005.0,88.0,41860.0,31526.0
1062,University of Detroit Mercy,1,2880.0,Moderately difficult,83.0,3.56,575.0,574.0,42510.0,,,28840.0,,,9780.0,79.0,24759.0,44180.0
1063,University of Dubuque,1,1965.0,Moderately difficult,74.0,2.92,510.0,496.0,43890.0,,,34110.0,,,9780.0,67.0,28840.0,26346.0
1064,University of Evansville,1,2342.0,Moderately difficult,70.0,3.71,595.0,600.0,52190.0,,,36416.0,,,12460.0,87.0,34086.0,35837.0
1065,University of Florida,0,35491.0,Very difficult,39.0,4.40,685.0,671.0,,21131.0,42348.0,,6381.0,27598.0,9910.0,99.0,15909.0,21800.0
1066,University of Georgia,0,29611.0,Moderately difficult,49.0,4.00,660.0,660.0,,26688.0,45262.0,,11830.0,30404.0,10038.0,79.0,14351.0,22872.0
1067,University of Hartford,1,5069.0,Moderately difficult,81.0,3.05,560.0,518.0,56599.0,,,40694.0,,,12476.0,70.0,29713.0,
1068,University of Hawaii at Hilo,0,3362.0,Moderately difficult,71.0,3.36,,,,,,,,,,78.0,11198.0,23515.0
1069,University of Hawaii at Manoa,0,12968.0,Moderately difficult,83.0,3.58,572.5,578.0,,28855.0,50887.0,,11970.0,34002.0,12686.0,72.0,15567.0,24593.0
1070,University of Hawaii-West Oahu,0,2692.0,Moderately difficult,70.0,3.15,,,,,,,7512.0,20472.0,,,6630.0,17079.0
1071,University of Houston,0,38348.0,Moderately difficult,62.0,3.75,610.0,605.0,,26031.0,41694.0,,11273.0,26936.0,9368.0,62.0,13785.0,24018.0
1072,University of Houston-Clear Lake,0,6212.0,Minimally difficult,45.0,3.35,550.0,565.0,,19538.0,35728.0,,7574.0,23764.0,,64.0,11771.0,
1073,University of Houston-Downtown,0,12680.0,Noncompetitive,83.0,Not reported,505.0,511.0,,,,,8186.0,20846.0,,46.0,10230.0,26811.0
1074,University of Houston-Victoria,0,3012.0,Minimally difficult,56.0,Not reported,,,,15460.0,27910.0,,7730.0,20180.0,7730.0,76.0,12217.0,6382.0
1075,University of Idaho,0,9568.0,Moderately difficult,77.0,3.41,550.0,566.0,,21350.0,38986.0,,7864.0,25500.0,8880.0,80.0,14016.0,24764.0
1076,University of Illinois at Chicago,0,19447.0,Moderately difficult,77.0,3.31,,,,27474.0,40330.0,,13614.0,26470.0,10960.0,59.0,14438.0,27668.0
1077,University of Illinois at Springfield,0,2814.0,Moderately difficult,53.0,3.59,549.0,554.0,,27373.0,36898.0,,11813.0,21338.0,11660.0,81.0,16910.0,22248.0
1078,University of Illinois at Urbana-Champaign,0,32695.0,Very difficult,62.0,Not reported,,,,31216.0,47336.0,,15868.0,31988.0,11308.0,68.0,17394.0,25550.0
1079,University of Indianapolis,1,4346.0,Moderately difficult,86.0,3.50,,,44430.0,,,29688.0,,,10288.0,70.0,23551.0,36666.0
1080,University of Iowa,0,22354.0,Moderately difficult,81.0,3.63,,,,20664.0,42630.0,,9492.0,31458.0,11172.0,64.0,16141.0,28691.0
1081,University of Kansas,0,19338.0,Moderately difficult,93.0,3.60,,,,25654.0,41864.0,,11148.0,27358.0,10350.0,79.0,16992.0,28112.0
1082,University of Kentucky,0,22136.0,Moderately difficult,94.0,3.51,590.0,599.0,,30265.0,47119.0,,12245.0,29099.0,12982.0,56.0,14445.0,32437.0
1083,University of La Verne,1,2798.0,Moderately difficult,51.0,3.52,557.5,559.0,63450.0,,,44500.0,,,13190.0,66.0,32510.0,33384.0
1084,University of Louisiana at Lafayette,0,15870.0,Moderately difficult,55.0,3.30,,,,,,,,,,72.0,7771.0,
1085,University of Louisiana at Monroe,0,7948.0,Moderately difficult,72.0,3.43,435.0,405.0,,16602.0,28702.0,,8734.0,20834.0,7868.0,74.0,8124.0,
1086,University of Louisville,0,15642.0,Moderately difficult,73.0,3.62,,,,27812.0,43434.0,,11656.0,27278.0,9058.0,64.0,14369.0,24631.0
1087,University of Maine at Augusta,0,4683.0,Noncompetitive,98.0,Not reported,,,,,,,7988.0,17918.0,,53.0,7632.0,30457.0
1088,University of Maine at Farmington,0,1736.0,Moderately difficult,81.0,3.07,520.0,560.0,,23460.0,32940.0,,10016.0,19496.0,9626.0,86.0,15380.0,31529.0
1089,University of Maine at Fort Kent,0,1760.0,Minimally difficult,97.0,3.37,485.0,400.0,,18735.0,22935.0,,8115.0,12315.0,8220.0,74.0,10644.0,24096.0
1090,University of Maine at Machias,0,675.0,Moderately difficult,98.0,Not reported,,,,19516.0,31156.0,,7726.0,19366.0,8490.0,80.0,14303.0,25702.0
1091,University of Maine at Presque Isle,0,1554.0,Minimally difficult,92.0,3.00,485.0,508.0,,20220.0,24510.0,,8364.0,12654.0,8406.0,86.0,12543.0,20248.0
1092,University of Mary,1,2049.0,Minimally difficult,96.0,3.53,,,,,,17710.0,,,,,,
1093,University of Mary Hardin-Baylor,1,3397.0,Moderately difficult,87.0,3.57,550.0,564.0,39666.0,,,26890.0,,,8446.0,61.0,19450.0,38369.0
1094,University of Mary Washington,0,4398.0,Very difficult,73.0,3.61,570.0,602.0,,22748.0,37338.0,,11630.0,26220.0,11118.0,43.0,10651.0,32820.0
1095,University of Maryland,0,30762.0,Moderately difficult,47.0,4.28,705.0,680.0,,26796.0,51417.0,,10595.0,35216.0,12429.0,66.0,12528.0,28511.0
1096,University of Maryland Eastern Shore,0,2603.0,Moderately difficult,54.0,2.93,475.0,488.0,,25797.0,36207.0,,8558.0,18968.0,11189.0,47.0,4835.0,9861.0
1097,University of Maryland University College,0,47253.0,Noncompetitive,100.0,Not reported,,,,,,,7296.0,12336.0,,28.0,5570.0,
1098,University of Massachusetts Amherst,0,23515.0,Moderately difficult,60.0,3.90,655.0,638.0,,31674.0,50357.0,,15887.0,34570.0,13202.0,82.0,17866.0,31897.0
1099,University of Massachusetts Boston,0,12714.0,Moderately difficult,78.0,3.34,565.0,560.0,,,,,14167.0,33966.0,,86.0,16581.0,27109.0
1100,University of Massachusetts Dartmouth,0,6841.0,Moderately difficult,78.0,3.25,545.0,543.0,,30375.0,45595.0,,13921.0,29141.0,13582.0,82.0,17203.0,29000.0
1101,University of Massachusetts Lowell,0,14005.0,Moderately difficult,72.0,3.60,625.0,608.0,,30550.0,48197.0,,15180.0,32827.0,12748.0,89.0,16799.0,32744.0
1102,University of Miami,1,10832.0,Very difficult,36.0,3.50,665.0,650.0,68460.0,,,50226.0,,,14108.0,95.0,41626.0,22000.0
1103,University of Michigan,0,30318.0,Very difficult,23.0,3.85,725.0,695.0,,30298.0,64386.0,,15262.0,49350.0,11534.0,91.0,26945.0,27224.0
1104,University of Michigan-Dearborn,0,7185.0,Moderately difficult,78.0,3.60,595.0,591.0,,,,,12472.0,24706.0,,79.0,12529.0,25909.0
1105,University of Michigan-Flint,0,6434.0,Moderately difficult,65.0,3.40,525.0,551.0,,25517.0,36275.0,,11820.0,22578.0,8769.0,71.0,12075.0,29386.0
1106,University of Mississippi,0,18737.0,Moderately difficult,84.0,3.60,585.0,595.0,,24812.0,40076.0,,8290.0,23554.0,10502.0,78.0,13614.0,31086.0
1107,University of Mississippi Medical Center,0,512.0,Not reported,,,,,,,,,,,,,,8000.0
1108,University of Missouri-Kansas City,0,11708.0,Moderately difficult,62.0,3.38,,,,,,,9884.0,25011.0,,62.0,11574.0,25438.0
1109,University of Mobile,1,1443.0,Moderately difficult,62.0,3.61,495.0,490.0,32730.0,,,23030.0,,,9700.0,67.0,19353.0,30029.0
1110,University of Montevallo,0,2285.0,Moderately difficult,48.0,3.56,,,,24796.0,37816.0,,12760.0,25780.0,7836.0,60.0,12601.0,29391.0
1111,University of Mount Union,1,2116.0,Moderately difficult,96.0,3.44,544.0,546.0,44935.0,,,31700.0,,,10500.0,80.0,23612.0,32680.0
1112,University of Nebraska Medical Center,0,1013.0,Not reported,,,,,,,,,,,,,,29188.0
1113,University of Nebraska-Lincoln,0,20830.0,Moderately difficult,80.0,3.59,620.0,620.0,,24912.0,40707.0,,9154.0,24949.0,11430.0,78.0,15238.0,22676.0
1114,University of New England,1,4423.0,Moderately difficult,81.0,3.35,555.0,567.0,55760.0,,,37620.0,,,13990.0,,24747.0,40683.0
1115,University of New Hampshire,0,12782.0,Moderately difficult,77.0,3.50,590.0,593.0,,33758.0,49138.0,,18499.0,33879.0,11588.0,79.0,24716.0,40293.0
1116,University of New Haven,1,5092.0,Moderately difficult,84.0,3.44,555.0,571.0,57770.0,,,39270.0,,,15900.0,60.0,24790.0,48673.0
1117,University of New Mexico,0,17859.0,Moderately difficult,52.0,3.44,570.0,575.0,,22328.0,37972.0,,7322.0,22966.0,9864.0,,,21635.0
1118,University of New Orleans,0,6472.0,Minimally difficult,57.0,3.21,560.0,580.0,,25224.0,30060.0,,8772.0,13608.0,10712.0,67.0,9946.0,20723.0
1119,University of North Alabama,0,6221.0,Minimally difficult,70.0,3.43,517.5,558.0,,22370.0,30680.0,,10370.0,18680.0,7700.0,50.0,8735.0,28283.0
1120,University of North Carolina at Asheville,0,3743.0,Moderately difficult,82.0,3.37,565.0,602.0,,21067.0,37389.0,,7937.0,24259.0,9380.0,78.0,12746.0,22545.0
1121,University of North Carolina at Chapel Hill,0,19117.0,Very difficult,35.0,4.70,690.0,674.0,,24294.0,51473.0,,9046.0,36225.0,11526.0,100.0,18325.0,22466.0
1122,University of North Carolina at Charlotte,0,24387.0,Moderately difficult,67.0,4.07,600.0,599.0,,22553.0,35987.0,,7044.0,20478.0,11100.0,55.0,9280.0,28050.0
1123,University of North Carolina at Greensboro,0,16641.0,Moderately difficult,84.0,3.70,530.0,551.0,,19895.0,35054.0,,7319.0,22478.0,9038.0,76.0,12296.0,27088.0
1124,University of North Carolina at Pembroke,0,6069.0,Moderately difficult,81.0,3.55,492.5,501.0,,,,,1241.0,5241.0,,64.0,8852.0,26048.0
1125,University of North Carolina School of the Arts,0,890.0,Not reported,38.0,,575.0,607.0,,22279.0,38822.0,,9358.0,25901.0,9156.0,62.0,13267.0,28551.0
1126,University of North Dakota,0,10518.0,Minimally difficult,82.0,3.48,565.0,540.0,,22069.0,34133.0,,8695.0,20759.0,8974.0,61.0,15228.0,
1127,University of North Florida,0,14494.0,Moderately difficult,61.0,3.91,590.0,612.0,,21510.0,35228.0,,6394.0,20112.0,9846.0,90.0,11708.0,19290.0
1128,University of North Georgia,0,18173.0,Moderately difficult,,3.60,550.0,558.0,,23136.0,36948.0,,7336.0,21148.0,10800.0,68.0,10077.0,12345.0
1129,University of North Texas,0,31405.0,Moderately difficult,72.0,Not reported,570.0,589.0,,25227.0,37677.0,,11250.0,23700.0,9727.0,61.0,12887.0,25808.0
1130,University of Northern Colorado,0,9876.0,Moderately difficult,91.0,3.39,535.0,552.0,,26442.0,38130.0,,10188.0,21876.0,11204.0,77.0,15474.0,24149.0
1131,University of Northern Iowa,0,9561.0,Moderately difficult,81.0,3.56,,,,20934.0,31476.0,,8938.0,19480.0,8948.0,66.0,8239.0,24474.0
1132,University of Notre Dame,1,8617.0,Most difficult,18.0,Not reported,750.0,725.0,71801.0,,,53391.0,,,15410.0,100.0,49971.0,27686.0
1133,University of Oregon,0,19101.0,Moderately difficult,83.0,3.59,585.0,594.0,,28837.0,52417.0,,11898.0,35478.0,12963.0,54.0,10422.0,25729.0
1134,University of Pennsylvania,1,10183.0,Most difficult,8.0,3.88,760.0,724.0,73960.0,,,57770.0,,,16190.0,100.0,51470.0,22103.0
1135,University of Pikeville,1,1599.0,Noncompetitive,100.0,3.20,490.0,483.0,37750.0,,,20950.0,,,7800.0,83.0,22745.0,23890.0
1136,University of Pittsburgh,0,19330.0,Very difficult,59.0,4.07,685.0,663.0,,33503.0,46475.0,,19080.0,32052.0,11050.0,54.0,12380.0,39462.0
1137,University of Portland,1,3770.0,Moderately difficult,62.0,3.65,,,59354.0,,,45904.0,,,13450.0,69.0,31489.0,29186.0
1138,University of Puget Sound,1,2364.0,Moderately difficult,88.0,3.50,610.0,627.0,68146.0,,,51740.0,,,13000.0,78.0,37175.0,32999.0
1139,University of Redlands,1,3493.0,Moderately difficult,68.0,3.65,,,63932.0,,,49504.0,,,14278.0,84.0,34212.0,32662.0
1140,University of Rhode Island,0,15092.0,Moderately difficult,69.0,3.53,575.0,588.0,,25579.0,42303.0,,14138.0,30862.0,7850.0,65.0,17862.0,34050.0
1141,University of Richmond,1,3227.0,Very difficult,30.0,Not reported,700.0,669.0,69750.0,,,54690.0,,,12900.0,100.0,50153.0,27406.0
1142,University of Rio Grande,1,2106.0,Noncompetitive,73.0,3.06,,,,,,,,,,82.0,5555.0,28617.0
1143,University of Rochester,1,5796.0,Very difficult,31.0,3.80,710.0,660.0,72375.0,,,53825.0,,,15860.0,96.0,52683.0,29553.0
1144,University of Saint Joseph,1,810.0,Moderately difficult,90.0,3.44,520.0,545.0,52279.0,,,39173.0,,,11428.0,79.0,29484.0,38916.0
1145,University of San Diego,1,5855.0,Very difficult,53.0,3.90,640.0,635.0,65312.0,,,51186.0,,,14126.0,77.0,37317.0,31264.0
1146,University of San Francisco,1,6704.0,Moderately difficult,65.0,3.54,615.0,613.0,71092.0,,,50282.0,,,15410.0,74.0,37661.0,33475.0
1147,University of Science and Arts of Oklahoma,0,888.0,Moderately difficult,66.0,3.43,,,,13780.0,24130.0,,7680.0,18030.0,6100.0,68.0,13306.0,21276.0
1148,University of Scranton,1,3810.0,Moderately difficult,76.0,3.49,585.0,600.0,62886.0,,,44532.0,,,15182.0,69.0,30261.0,41395.0
1149,University of Sioux Falls,1,1319.0,Moderately difficult,91.0,3.40,550.0,558.0,31060.0,,,18910.0,,,7550.0,79.0,13622.0,33862.0
1150,University of South Alabama,0,10293.0,Moderately difficult,79.0,3.70,560.0,577.0,,22290.0,31680.0,,9390.0,18780.0,7490.0,54.0,9894.0,
1151,University of South Carolina,0,26733.0,Moderately difficult,63.0,4.21,,,,23004.0,43686.0,,12616.0,33298.0,10388.0,79.0,9478.0,28169.0
1152,University of South Carolina-Aiken,0,3344.0,Moderately difficult,51.0,3.85,515.0,536.0,,24818.0,35276.0,,10760.0,21218.0,7766.0,66.0,11486.0,28908.0
1153,University of South Carolina-Beaufort,0,1980.0,Minimally difficult,63.0,3.39,,,,17900.0,28946.0,,10780.0,21826.0,7120.0,,,
1154,University of South Carolina-Upstate,0,5594.0,Moderately difficult,56.0,2.66,,,,26307.0,37809.0,,11688.0,23190.0,9480.0,52.0,10914.0,27935.0
1155,University of South Dakota,0,7590.0,Minimally difficult,86.0,3.35,575.0,571.0,,22856.0,26220.0,,9061.0,12425.0,8216.0,57.0,8255.0,29548.0
1156,University of South Florida,0,32238.0,Moderately difficult,47.0,3.97,625.0,625.0,,,,17324.0,,,11610.0,68.0,13227.0,21565.0
1157,University of Southern California,1,19170.0,Most difficult,16.0,3.76,710.0,690.0,70758.0,,,54323.0,,,14885.0,100.0,54062.0,28228.0
1158,University of Southern Indiana,0,7513.0,Moderately difficult,95.0,3.39,540.0,550.0,,20655.0,31311.0,,7970.0,18626.0,8838.0,89.0,10778.0,24074.0
1159,University of Southern Maine,0,6189.0,Moderately difficult,80.0,3.16,,,,20170.0,33430.0,,9520.0,22780.0,9450.0,81.0,14356.0,
1160,University of Southern Mississippi,0,11815.0,Moderately difficult,98.0,3.29,,,,23516.0,25516.0,,8108.0,10108.0,10638.0,72.0,11328.0,28068.0
1161,University of the Cumberlands,1,3082.0,Moderately difficult,71.0,3.47,,,32000.0,,,23000.0,,,9000.0,80.0,23315.0,25198.0
1162,University of the District of Columbia,0,4491.0,Minimally difficult,,Not reported,,,,,,,8252.0,16388.0,,,9198.0,22964.0
1163,University of the Incarnate Word,1,5558.0,Minimally difficult,88.0,3.50,515.0,536.0,49900.0,,,32576.0,,,12824.0,60.0,21502.0,3909.0
1164,University of the Ozarks,1,651.0,Moderately difficult,97.0,Not reported,,,,,,,,,,,,
1165,University of the Pacific,1,3548.0,Moderately difficult,65.0,3.52,605.0,595.0,66847.0,,,48040.0,,,13650.0,66.0,37879.0,30586.0
1166,University of the Potomac,1,109.0,Noncompetitive,96.0,Not reported,,,,,,13884.0,,,,,,
1167,University of the Southwest,1,450.0,Moderately difficult,66.0,2.63,,,,,,,,,,,,
1168,University of the West,1,106.0,Minimally difficult,85.0,2.43,,,22524.0,,,15440.0,,,7084.0,,,
1169,University of Toledo,0,16065.0,Noncompetitive,94.0,3.45,570.0,560.0,,21229.0,30589.0,,9795.0,19155.0,11434.0,61.0,11788.0,25708.0
1170,University of Vermont,0,11328.0,Moderately difficult,68.0,3.61,630.0,638.0,,34210.0,58450.0,,18276.0,42516.0,12492.0,73.0,27726.0,32950.0
1171,University of Virginia,0,16777.0,Very difficult,26.0,4.30,720.0,694.0,,31506.0,62335.0,,16146.0,46975.0,11220.0,100.0,30308.0,24682.0
1172,University of Washington,0,32099.0,Very difficult,49.0,3.80,690.0,651.0,,27848.0,53229.0,,11207.0,36588.0,12798.0,74.0,16087.0,20094.0
1173,University of West Florida,0,10200.0,Moderately difficult,42.0,3.58,,,,20652.0,32920.0,,6360.0,18628.0,9942.0,66.0,10648.0,
1174,University of West Georgia,0,11135.0,Moderately difficult,58.0,3.16,470.0,,,25537.0,39019.0,,7354.0,20836.0,10488.0,52.0,8411.0,29413.0
1175,University of Wisconsin-Eau Claire,0,10113.0,Moderately difficult,86.0,Not reported,575.0,570.0,,20349.0,28625.0,,8820.0,17096.0,7813.0,82.0,9319.0,26800.0
1176,University of Wisconsin-Green Bay,0,6758.0,Moderately difficult,92.0,3.33,,,,19546.0,27396.0,,7878.0,15728.0,7306.0,80.0,9325.0,22664.0
1177,University of Wisconsin-La Crosse,0,9676.0,Moderately difficult,78.0,Not reported,590.0,584.0,,17706.0,26075.0,,9233.0,17602.0,6331.0,69.0,8006.0,26706.0
1178,University of Wisconsin-Madison,0,32196.0,Very difficult,54.0,3.84,710.0,653.0,,26025.0,52275.0,,10555.0,36805.0,11114.0,76.0,19150.0,28229.0
1179,University of Wisconsin-Milwaukee,0,20256.0,Moderately difficult,72.0,3.13,,576.0,,23180.0,34460.0,,9588.0,20868.0,10792.0,44.0,8204.0,37979.0
1180,University of Wisconsin-Oshkosh,0,13194.0,Moderately difficult,68.0,3.30,,,,15312.0,22886.0,,7622.0,15196.0,7690.0,62.0,6455.0,32502.0
1181,University of Wisconsin-Parkside,0,4168.0,Moderately difficult,80.0,3.09,545.0,540.0,,20673.0,28662.0,,7649.0,15638.0,8026.0,68.0,9687.0,28504.0
1182,University of Wisconsin-Platteville,0,7520.0,Moderately difficult,79.0,Not reported,630.0,615.0,,18919.0,26770.0,,7543.0,15394.0,7526.0,,5809.0,15785.0
1183,University of Wisconsin-River Falls,0,5725.0,Moderately difficult,75.0,3.36,550.0,560.0,,18704.0,26277.0,,8013.0,15586.0,6576.0,51.0,7111.0,27684.0
1184,University of Wisconsin-Stevens Point,0,7788.0,Moderately difficult,81.0,3.26,,,,20702.0,28970.0,,9734.0,18002.0,7290.0,79.0,9274.0,31715.0
1185,University of Wisconsin-Stout,0,8116.0,Moderately difficult,86.0,3.20,,,,19818.0,27785.0,,9456.0,17423.0,6744.0,81.0,10396.0,30409.0
1186,University of Wisconsin-Superior,0,2294.0,Minimally difficult,74.0,3.23,597.5,507.5,,19599.0,27172.0,,8109.0,15682.0,6730.0,82.0,10804.0,30223.0
1187,University of Wisconsin-Whitewater,0,11128.0,Moderately difficult,83.0,3.27,,,,18228.0,26801.0,,7692.0,16265.0,6786.0,57.0,7785.0,28050.0
1188,University of Wyoming,0,9998.0,Moderately difficult,96.0,3.50,580.0,580.0,,20000.0,32090.0,,5400.0,17490.0,10320.0,67.0,11258.0,24474.0
1189,Upper Iowa University,1,4275.0,Moderately difficult,56.0,3.14,475.0,,40470.0,,,30450.0,,,8460.0,58.0,17291.0,28927.0
1190,Urbana University,1,1461.0,Moderately difficult,65.0,3.00,,,,,,,,,,70.0,13141.0,21322.0
1191,Ursinus College,1,1435.0,Moderately difficult,71.0,3.25,610.0,618.0,70052.0,,,53610.0,,,13120.0,83.0,43351.0,42113.0
1192,Ursuline College,1,621.0,Minimally difficult,93.0,3.29,533.5,549.0,46166.0,,,32390.0,,,10776.0,84.0,30043.0,29365.0
1193,Utah State University,0,24880.0,Moderately difficult,89.0,3.56,580.0,590.0,,18670.0,32751.0,,7424.0,21505.0,6400.0,70.0,11748.0,21080.0
1194,Utah Valley University,0,39397.0,Noncompetitive,100.0,3.42,,,,,,,5726.0,16296.0,,66.0,7672.0,18880.0
1195,Utica College,1,3722.0,Moderately difficult,84.0,3.20,570.0,555.0,35794.0,,,21382.0,,,11248.0,62.0,16054.0,29054.0
1196,Valdosta State University,0,8778.0,Moderately difficult,74.0,3.13,515.0,540.0,,20088.0,30874.0,,6410.0,17196.0,7900.0,96.0,17078.0,27233.0
1197,Valley City State University,0,1404.0,Noncompetitive,74.0,3.25,515.0,504.0,,18750.0,28290.0,,7626.0,17166.0,6446.0,76.0,12872.0,27460.0
1198,Valparaiso University,1,3217.0,Moderately difficult,89.0,3.71,585.0,585.0,56900.0,,,41820.0,,,12260.0,94.0,32265.0,38265.0
