,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1126,Roosevelt University,1.0,30574,Most difficult,17,3.91,715.0,700.0,49755,,,29832,,,13223,75,24000,Not reported
1127,Rosalind Franklin University of Medicine and Science,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1128,Rose-Hulman Institute of Technology,1.0,30574,Most difficult,17,3.91,715.0,700.0,67697,,,47571,,,14766,Not reported,Not reported,45345
1129,Roseman University of Health Sciences,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1130,Rosemont College,1.0,30574,Most difficult,17,3.91,715.0,700.0,35523,,,19900,,,12438,Not reported,Not reported,30437
1131,Rowan University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,32099.0,40741.0,,13697.0,22339.0,12552,64,10228,35542
1132,Rush University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,0,Not reported,Not reported
1133,Rust College,1.0,30574,Most difficult,17,3.91,715.0,700.0,16700,,,9900,,,4300,59,6985,9314
1134,"Rutgers, The State University of New Jersey",,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1135,Sacred Heart University,1.0,30574,Most difficult,17,3.91,715.0,700.0,60580,,,41420,,,15310,59,21883,42712
1136,Saginaw Valley State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,22691.0,36598.0,,10308.0,24215.0,10186,Not reported,Not reported,28865
1137,Saint Ambrose University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1138,Saint Anselm College,1.0,30574,Most difficult,17,3.91,715.0,700.0,61850,,,42100,,,14750,85,29745,32769
1139,Saint Anthony College of Nursing,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,25342,,,Not reported,100,10191,Not reported
1140,Saint Augustine College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1141,Saint Francis Medical Center College of Nursing,1.0,30574,Most difficult,17,3.91,715.0,700.0,24201,,,21057,,,Not reported,Not reported,Not reported,Not reported
1142,Saint Francis University,1.0,30574,Most difficult,17,3.91,715.0,700.0,55490,,,38270,,,12110,77,23876,36656
1143,Saint Johns River State College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1144,Saint Joseph's College of Maine,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1145,Saint Joseph's University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1146,Saint Leo University,1.0,30574,Most difficult,17,3.91,715.0,700.0,38736,,,23750,,,11250,80,25615,26447
1147,Saint Louis University,1.0,30574,Most difficult,17,3.91,715.0,700.0,63068,,,45424,,,12600,81,35239,34413
1148,Saint Luke's College of Health Sciences,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1149,Saint Martin's University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1150,Saint Mary-of-the-Woods College,1.0,30574,Most difficult,17,3.91,715.0,700.0,45514,,,29960,,,10914,0,31859,Not reported
1151,Saint Mary's College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1152,Saint Mary's College of California,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1153,Saint Mary's University of Minnesota,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1154,Saint Michael's College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1155,Saint Peter's University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1156,Saint Vincent College,1.0,30574,Most difficult,17,3.91,715.0,700.0,47344,,,35874,,,11470,83,33082,37307
1157,Saint Xavier University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,81,26904,34094
1158,Salem College,1.0,30574,Most difficult,17,3.91,715.0,700.0,41266,,,29416,,,11850,Not reported,Not reported,Not reported
1159,Salem International University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
1160,Salem State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,23780.0,29920.0,,10884.0,17024.0,12896,Not reported,Not reported,Not reported
1161,Salisbury University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,25774.0,35476.0,,9824.0,19526.0,11950,50,9699,26521
1162,Salus University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1163,Salve Regina University,1.0,30574,Most difficult,17,3.91,715.0,700.0,61260,,,41450,,,14960,68,28585,30692
1164,Sam Houston State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,19363.0,31813.0,,10183.0,22633.0,9180,77,11276,27920
1165,Samford University,1.0,30574,Most difficult,17,3.91,715.0,700.0,49634,,,32850,,,10980,72,20724,32146
1166,Samuel Merritt University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
1167,San Diego Christian College,1.0,30574,Most difficult,17,3.91,715.0,700.0,46832,,,30438,,,11300,Not reported,24097,19212
1168,San Diego State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,30522.0,42402.0,,7510.0,19390.0,17752,68,9200,21327
1169,San Francisco Art Institute,1.0,30574,Most difficult,17,3.91,715.0,700.0,67600,,,46534,,,15709,43,18227,27630
1170,San Francisco Conservatory of Music,1.0,30574,Most difficult,17,3.91,715.0,700.0,66800,,,46110,,,16515,75,27500,42000
1171,San Francisco State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,25792.0,37672.0,,7260.0,19140.0,13462,73,17312,6069
1172,San Joaquin College of Law,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1173,Santa Clara University,1.0,30574,Most difficult,17,3.91,715.0,700.0,66621,,,51711,,,14910,79,38281,28808
1174,Santa Fe College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1175,Sarah Lawrence College,1.0,30574,Most difficult,17,3.91,715.0,700.0,72670,,,55900,,,15370,76,36059,19610
1176,Savannah College of Art and Design,1.0,30574,Most difficult,17,3.91,715.0,700.0,58961,,,37575,,,15162,41,16554,39328
1177,Savannah State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,18434.0,31510.0,,6734.0,19810.0,7592,Not reported,Not reported,Not reported
1178,Saybrook University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1179,Schiller International University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
1180,School of the Art Institute of Chicago,1.0,30574,Most difficult,17,3.91,715.0,700.0,68990,,,49310,,,15890,Not reported,Not reported,Not reported
1181,School of Visual Arts,1.0,30574,Most difficult,17,3.91,715.0,700.0,66613,,,39900,,,20400,35,22913,47989
1182,Schreiner University,1.0,30574,Most difficult,17,3.91,715.0,700.0,40143,,,27960,,,10508,72,22392,37071
1183,Scripps College,1.0,30574,Most difficult,17,3.91,715.0,700.0,73756,,,55024,,,16932,100,43724,17756
1184,Seattle Central College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1185,Seattle Pacific University,1.0,30574,Most difficult,17,3.91,715.0,700.0,59115,,,42939,,,11796,83,39518,28586
1186,Seattle University,1.0,30574,Most difficult,17,3.91,715.0,700.0,63921,,,46590,,,12531,82,36318,28851
1187,Seminole State College of Florida,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1188,Seton Hall University,1.0,30574,Most difficult,17,3.91,715.0,700.0,57954,,,42170,,,15784,74,15530,29108
1189,Seton Hill University,1.0,30574,Most difficult,17,3.91,715.0,700.0,53268,,,36856,,,12212,78,27612,35356
1190,Shaw University,1.0,30574,Most difficult,17,3.91,715.0,700.0,24638,,,16480,,,8158,63,8846,15982
1191,Shawnee State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,23072.0,29230.0,,8556.0,14714.0,10864,44,8662,30554
1192,Shenandoah University,1.0,30574,Most difficult,17,3.91,715.0,700.0,44400,,,32530,,,10370,71,23219,34121
1193,Shepherd University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,22068.0,32572.0,,7548.0,18052.0,10500,77,13316,28175
1194,Shippensburg University of Pennsylvania,0.0,30574,Most difficult,17,3.91,715.0,700.0,,29568.0,37360.0,,12718.0,20510.0,12268,52,10232,34162
1195,Shorter University,1.0,30574,Most difficult,17,3.91,715.0,700.0,34320,,,22370,,,9400,67,16164,Not reported
1196,Siena College,1.0,30574,Most difficult,17,3.91,715.0,700.0,56221,,,36975,,,15000,77,31848,35509
1197,Siena Heights University,1.0,30574,Most difficult,17,3.91,715.0,700.0,37744,,,27124,,,10620,66,12200,13500
1198,Sierra Nevada College,1.0,30574,Most difficult,17,3.91,715.0,700.0,51498,,,34241,,,13357,Not reported,Not reported,Not reported
1199,Silver Lake College of the Holy Family,1.0,30574,Most difficult,17,3.91,715.0,700.0,36190,,,28100,,,7800,85,23835,35164
1200,Simmons University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1201,Simpson College,1.0,30574,Most difficult,17,3.91,715.0,700.0,52238,,,39144,,,8380,85,36741,36575
1202,Simpson University,1.0,30574,Most difficult,17,3.91,715.0,700.0,38924,,,30200,,,8724,69,22370,26938
1203,SIT Graduate Institute,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1204,Skidmore College,1.0,30574,Most difficult,17,3.91,715.0,700.0,71780,,,54270,,,14494,100,48500,24987
1205,Slippery Rock University of Pennsylvania,0.0,30574,Most difficult,17,3.91,715.0,700.0,,20952.0,28668.0,,10506.0,18222.0,10446,56,9089,35322
1206,Smith College,1.0,30574,Most difficult,17,3.91,715.0,700.0,72701,,,52404,,,17520,100,51913,22083
1207,Snow College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1208,Sofia University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1209,Soka University of America,1.0,30574,Most difficult,17,3.91,715.0,700.0,52700,,,33982,,,13032,100,35003,23441
1210,Sonoma State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,26034.0,37914.0,,7724.0,19604.0,13554,61,10627,46917
1211,South Carolina State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,30950.0,41640.0,,11060.0,21750.0,9890,Not reported,Not reported,Not reported
1212,South College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
1213,South Dakota School of Mines and Technology,0.0,30574,Most difficult,17,3.91,715.0,700.0,,19000.0,23260.0,,10560.0,14820.0,8440,74,14379,32995
1214,South Dakota State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,15836.0,19226.0,,8760.0,12150.0,7076,Not reported,Not reported,31131
1215,South Georgia State College,0.0,30574,Most difficult,17,3.91,715.0,700.0,,11694.0,17891.0,,3254.0,9451.0,8440,Not reported,Not reported,Not reported
1216,South Texas College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1217,South Texas College of Law,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1218,South University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1219,Southeast Missouri State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,21563.0,27300.0,,7418.0,13155.0,8935,63,10235,27318
1220,Southeastern Baptist College,1.0,30574,Most difficult,17,3.91,715.0,700.0,6100,,,3700,,,Not reported,Not reported,Not reported,Not reported
1221,Southeastern Louisiana University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,21925.0,34403.0,,8165.0,20643.0,8420,Not reported,Not reported,19736
1222,Southeastern Oklahoma State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,15615.0,24255.0,,6750.0,15390.0,6568,68,12482,17432
1223,Southeastern University,1.0,30574,Most difficult,17,3.91,715.0,700.0,39702,,,25870,,,9832,62,16689,30254
1224,Southern Adventist University,1.0,30574,Most difficult,17,3.91,715.0,700.0,29990,,,21950,,,6940,69,16593,33445
1225,Southern Arkansas University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,22188.0,26298.0,,8676.0,12786.0,6240,Not reported,Not reported,22616
1226,Southern California Institute of Architecture,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,44860,,,Not reported,37,17318,39287
1227,Southern College of Optometry,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1228,Southern Connecticut State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,23814.0,35054.0,,10954.0,22194.0,12860,44,7178,38141
1229,Southern Illinois University Carbondale,0.0,30574,Most difficult,17,3.91,715.0,700.0,29367,,,14704,,,10622,56,17211,30326
1230,Southern Illinois University Edwardsville,0.0,30574,Most difficult,17,3.91,715.0,700.0,26741,,,12219,,,10701,64,11553,22277
1231,Southern Methodist University,1.0,30574,Most difficult,17,3.91,715.0,700.0,74738,,,54493,,,16845,86,44333,38086
1232,Southern Nazarene University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
1233,Southern New Hampshire University,1.0,30574,Most difficult,17,3.91,715.0,700.0,51538,,,31136,,,13120,64,23109,41047
1234,Southern Oregon University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,21870.0,37800.0,,9615.0,25545.0,12255,98,9040,24227
1235,Southern University and A&M College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1236,Southern University at New Orleans,0.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,100,5465,Not reported
1237,Southern University Law Center,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1238,Southern Utah University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,15620.0,29436.0,,6770.0,20586.0,7250,61,9161,18185
1239,Southern Vermont College,1.0,30574,Most difficult,17,3.91,715.0,700.0,37611,,,25511,,,11000,46,17500,35728
1240,Southern Virginia University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,49,9422,15444
1241,Southern Wesleyan University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,77,22001,27394
1242,Southwest Baptist University,1.0,30574,Most difficult,17,3.91,715.0,700.0,35830,,,24510,,,7820,Not reported,Not reported,29429
1243,Southwest Minnesota State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,16380,,,8619,,,7761,49,8996,20234
1244,Southwest University of Visual Arts,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
1245,Southwestern Adventist University,1.0,30574,Most difficult,17,3.91,715.0,700.0,33244,,,21564,,,7600,Not reported,Not reported,Not reported
1246,Southwestern Assemblies of God University,1.0,30574,Most difficult,17,3.91,715.0,700.0,32780,,,20952,,,7500,61,6135,13938
1247,Southwestern Christian University,1.0,30574,Most difficult,17,3.91,715.0,700.0,26130,,,18630,,,7500,73,7925,17000
1248,Southwestern College,1.0,30574,Most difficult,17,3.91,715.0,700.0,44809,,,30150,,,7760,76,24335,36636
1249,"Southwestern College, Santa Fe",,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1250,Southwestern Law School,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1251,Southwestern Oklahoma State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,19997.0,26897.0,,7005.0,13905.0,5500,56,5562,17187
1252,Southwestern University,1.0,30574,Most difficult,17,3.91,715.0,700.0,58550,,,43560,,,12320,89,36317,34133
1253,Spalding University,1.0,30574,Most difficult,17,3.91,715.0,700.0,31900,,,24500,,,7400,79,11700,Not reported
1254,Spelman College,1.0,30574,Most difficult,17,3.91,715.0,700.0,53179,,,29064,,,13865,32,14867,35582
1255,Spring Arbor University,1.0,30574,Most difficult,17,3.91,715.0,700.0,38820,,,28810,,,10010,84,24198,32602
1256,Spring Hill College,1.0,30574,Most difficult,17,3.91,715.0,700.0,57676,,,39464,,,13462,83,37431,Not reported
1257,Springfield College,1.0,30574,Most difficult,17,3.91,715.0,700.0,52685,,,37445,,,12550,Not reported,27249,43502
1258,St Andrews University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,25618,,,Not reported,70,21097,26209
1259,St John's College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1260,St Petersburg College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1261,St Thomas University,1.0,30574,Most difficult,17,3.91,715.0,700.0,48526,,,31080,,,11700,Not reported,Not reported,Not reported
1262,St. Augustine's University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1263,St. Bonaventure University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1264,St. Catherine University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1265,St. Cloud State University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1266,St. Edward's University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1267,St. Francis College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1268,St. John Fisher College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1269,St. John's University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1270,St. Joseph's College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1271,St. Lawrence University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1272,St. Louis Christian College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1273,St. Louis College of Pharmacy,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1274,St. Mary's College of Maryland,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1275,St. Mary's University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1276,St. Norbert College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1277,St. Olaf College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1278,St. Thomas Aquinas College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1279,Stanford University,1.0,30574,Most difficult,17,3.91,715.0,700.0,68572,,,51354,,,15763,100,55999,21348
1280,State College of Florida-Manatee-Sarasota,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1281,State University of New York at Fredonia,0.0,30574,Most difficult,17,3.91,715.0,700.0,,22838.0,32618.0,,8488.0,18268.0,12350,68,13318,27058
1282,State University of New York at New Paltz,0.0,30574,Most difficult,17,3.91,715.0,700.0,,25541.0,35321.0,,8254.0,18034.0,13462,58,12226,25800
1283,State University of New York at Oswego,0.0,30574,Most difficult,17,3.91,715.0,700.0,,24780.0,34560.0,,8440.0,18220.0,14140,76,11260,28006
1284,State University of New York College at Plattsburgh,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1285,Stephen F. Austin State University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1286,Stephens College,1.0,30574,Most difficult,17,3.91,715.0,700.0,39440,,,30950,,,8490,80,12000,Not reported
1287,Sterling College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1288,"Sterling College, Vermont",,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1289,Stetson University,1.0,30574,Most difficult,17,3.91,715.0,700.0,65698,,,47630,,,13868,82,41536,35399
1290,Stevens Institute of Technology,1.0,30574,Most difficult,17,3.91,715.0,700.0,72034,,,54014,,,15770,70,33193,40588
